"date","core_infl_est","hcserv_contrib","hcserv_contrib_share"
1985-10-31,4.08416674608865,0.806213002773941,19.7399629568514
1985-11-30,4.11398494104466,0.787883396562694,19.1513437179142
1985-12-31,3.98252720782718,0.782485386211338,19.647960839375
1986-01-31,3.9535508252519,0.784903101945935,19.8531177829471
1986-02-28,3.70600865159084,0.806650054780615,21.7660057116799
1986-03-31,3.6660357618945,0.812529949680352,22.1637213178864
1986-04-30,3.71505726789667,0.812191480761079,21.862152375942
1986-05-31,3.51808846939141,0.788424833745917,22.410602820409
1986-06-30,3.50214513504026,0.794120729775982,22.6752661341905
1986-07-31,3.37102278941799,0.799114084016863,23.7053895489929
1986-08-31,3.07111132262299,0.811975227878388,26.4391336744151
1986-09-30,3.16916227620012,0.808798052374371,25.5208784494347
1986-10-31,3.38539961454085,0.866964306707872,25.6089208193951
1986-11-30,3.36781649541694,0.883328796152815,26.2285310780705
1986-12-31,3.19370613459146,0.877097143959078,27.4633014747075
1987-01-31,2.91636296230134,0.906800935021215,31.0935554573649
1987-02-28,2.84819162214211,0.845175464735998,29.6741082364516
1987-03-31,2.84724120720549,0.8635817081618,30.3304723876692
1987-04-30,3.09220872371268,0.876297995865413,28.3389018711933
1987-05-31,3.20729007053114,0.914146887065116,28.5021581136168
1987-06-30,3.1827369741546,0.930513475520267,29.2362668695684
1987-07-31,3.26080139928534,0.948066451657987,29.0746456336093
1987-08-31,3.39349941365993,0.943432483789581,27.8011683158677
1987-09-30,3.46343946706179,0.96009182023303,27.7207622470019
1987-10-31,3.54716981561597,0.935906556532073,26.3845997000725
1987-11-30,3.54609884027788,0.950770898511261,26.8117427442253
1987-12-31,3.6247265810328,0.931189786356064,25.6899317931654
1988-01-31,3.86472582201046,0.965135523021487,24.9729364376854
1988-02-29,3.87601973458704,1.06324943769119,27.4314763726163
1988-03-31,4.00788951257463,1.04867431401802,26.1652500830634
1988-04-30,4.07845580947544,1.07818038346079,26.4359952351541
1988-05-31,4.14151258501006,1.12034359714122,27.0515560231841
1988-06-30,4.29430559739069,1.12535402152451,26.2057274686809
1988-07-31,4.45716050755523,1.16317604310783,26.0967950590104
1988-08-31,4.36959475594671,1.18902222747153,27.2112700120155
1988-09-30,4.51128751422087,1.1966026927135,26.5246382311362
1988-10-31,4.45983122946197,1.23909100255063,27.7833608223805
1988-11-30,4.5265660825227,1.23851492019708,27.361025943685
1988-12-31,4.64803465086793,1.29279602300429,27.8138206814548
1989-01-31,4.67955180787988,1.28044571089505,27.3625715338574
1989-02-28,4.73898204112409,1.32704290686935,28.0026996378863
1989-03-31,4.60613728292418,1.32763283861024,28.8231278631669
1989-04-30,4.44184042290333,1.30551959315701,29.3914114164345
1989-05-31,4.40161299857203,1.28161428908082,29.1169234891073
1989-06-30,4.23819555144453,1.30495800382657,30.7904151185708
1989-07-31,4.08556212209746,1.31060680929723,32.0789837513079
1989-08-31,3.96572247800892,1.30420994769782,32.8870705131294
1989-09-30,3.78275756761574,1.33855334515075,35.3856497865508
1989-10-31,3.77159914575604,1.32746938464904,35.1964599987452
1989-11-30,3.76854144945857,1.36534870790426,36.2301629480662
1989-12-31,3.72175217791607,1.38161150989458,37.1226090251981
1990-01-31,3.57725249418174,1.31897966207698,36.8713045618739
1990-02-28,3.8243220367349,1.27632039008516,33.3737686791369
1990-03-31,4.01331477262011,1.30249261878047,32.4542851128054
1990-04-30,3.98287402053109,1.32272958857922,33.2104300000641
1990-05-31,3.99668283342398,1.35485976099802,33.8996066855098
1990-06-30,4.12417516743972,1.32839795928977,32.2100275899395
1990-07-31,4.11583174520833,1.35504422871136,32.9227313601658
1990-08-31,4.3995788562423,1.40375963106877,31.9066819106347
1990-09-30,4.39635106050582,1.3621006077079,30.9825259393909
1990-10-31,4.38468331764638,1.40285676774846,31.9944832070903
1990-11-30,4.23415219823332,1.41856728350778,33.5029828190794
1990-12-31,4.07793518356838,1.37648234950745,33.7543949951399
1991-01-31,4.20375204954335,1.4403919034949,34.2644353548724
1991-02-28,3.99111028868259,1.42025855321004,35.585550147221
1991-03-31,3.69104133234172,1.37110116003584,37.1467300575031
1991-04-30,3.59285689192091,1.35058569915257,37.590857075036
1991-05-31,3.68150430134851,1.30972144829467,35.575714194193
1991-06-30,3.50281883824987,1.31249850126281,37.4697796794588
1991-07-31,3.5489376394753,1.25420813770277,35.3403825345379
1991-08-31,3.40326310224934,1.23313156375456,36.2338005233723
1991-09-30,3.4550823227569,1.23325591643385,35.6939661990398
1991-10-31,3.33519626929566,1.21528102438298,36.4380661963149
1991-11-30,3.39867490642663,1.19774360992909,35.2414880182936
1991-12-31,3.50964348125224,1.21874557900405,34.7256234291125
1992-01-31,3.27335566966285,1.20295078758382,36.7497732902248
1992-02-29,3.26703121881947,1.21032557203569,37.04664850044
1992-03-31,3.31972814385337,1.23643490738774,37.2450650718812
1992-04-30,3.45568753475281,1.24425331604946,36.0059555019481
1992-05-31,3.18346788502341,1.24066445700475,38.972105320787
1992-06-30,3.0391743708095,1.23319384095282,40.5766070152912
1992-07-31,3.11539575476743,1.23256419389848,39.5636474760007
1992-08-31,2.92513619749381,1.1959732974012,40.886072191301
1992-09-30,2.68126841982118,1.20200210367833,44.8296073154249
1992-10-31,2.84484669636067,1.20274444385099,42.2780055385628
1992-11-30,2.88100165074188,1.17268755609441,40.7041612000617
1992-12-31,2.80863813209231,1.14352179180518,40.7144579694681
1993-01-31,2.82420841215886,1.12052891670734,39.6758579105993
1993-02-28,2.75169773691297,1.07791149049032,39.172597921296
1993-03-31,2.71391841885429,1.00013568260578,36.8520908977063
1993-04-30,2.66639971337943,0.964783234510688,36.1829934825455
1993-05-31,2.86744004895416,0.979579157575547,34.162149542859
1993-06-30,2.88999859645836,0.946790529298243,32.7609338792939
1993-07-31,2.7124954739983,0.929101133366911,34.2526334983109
1993-08-31,2.81631999224577,0.888319835529217,31.5418644889446
1993-09-30,2.80193877292616,0.842494959383984,30.0682858428109
1993-10-31,2.56956688458155,0.789268261272983,30.7160037751465
1993-11-30,2.61004298057145,0.747254791358813,28.6299803076502
1993-12-31,2.46492863308424,0.710212139794306,28.8126857005857
1994-01-31,2.25012138930868,0.712794562527918,31.6780492783509
1994-02-28,2.27418395404045,0.714582300376541,31.4214819389158
1994-03-31,2.39868772871539,0.723091567558711,30.1452981520843
1994-04-30,2.24983389070997,0.708163578365889,31.4762605937284
1994-05-31,2.14069394231988,0.661411975386779,30.8970825913584
1994-06-30,2.2654809485646,0.673222984607632,29.7165590835881
1994-07-31,2.27064276072259,0.679904494077345,29.9432612579259
1994-08-31,2.18987949191711,0.666701987816451,30.4446884076161
1994-09-30,2.19542212574818,0.649443746242047,29.5817254743537
1994-10-31,2.26424254527753,0.679883771958439,30.026985111487
1994-11-30,2.18769259899101,0.677714194952058,30.9784928314256
1994-12-31,2.18050341015493,0.664849924529356,30.4906619926871
1995-01-31,2.35662768217308,0.731586718780975,31.0437972156198
1995-02-28,2.31080339280359,0.698475488527251,30.2265216808351
1995-03-31,2.21103234794989,0.694524727314749,31.4117849953089
1995-04-30,2.29896185335088,0.685875046017455,29.8341203451354
1995-05-31,2.2439282623447,0.651817334230285,29.0480469081126
1995-06-30,2.10028566570653,0.62520924858616,29.7678196254241
1995-07-31,2.0507283339177,0.549487310922671,26.794739304788
1995-08-31,2.1794801903543,0.574479941068724,26.3585759398591
1995-09-30,2.15252797029037,0.566137866092306,26.3010689712866
1995-10-31,2.17212398830347,0.54293382522905,24.9955264134395
1995-11-30,2.04322837846369,0.536478581050435,26.2564178681687
1995-12-31,2.14216479212684,0.537892634739392,25.1097691791184
1996-01-31,2.02282786051207,0.405647606250154,20.0534911629834
1996-02-29,1.97626469826644,0.408998258289693,20.6955201217965
1996-03-31,1.95969774729704,0.389896274552505,19.8957352015268
1996-04-30,1.85889751906844,0.384348416105498,20.6761487474635
1996-05-31,1.86662422034745,0.391870162691637,20.993521803692
1996-06-30,1.86369746786354,0.408098992076394,21.8972767368848
1996-07-31,1.89835915926623,0.410766088443746,21.6379543585693
1996-08-31,1.74069839918709,0.385135922249304,22.1253677506203
